#;Operadora;Usuario;Simcard;Mensalidade;Data Ativacao;IP;ICCID;Saldo;Consumo;Upload;Download;Ultima Conexao;Atacado;Contrato;IMEI Remoto;Operadora;Substatus;Status
506;Algar;'12112917000167;'5516999538653;8.29;2019-08-28;'10.249.121.90;'89553202000003578091;3.60051;16.4;0;0;2021-09-30 14:58:29;---;0000-00-00 00:00:00;'355929100230318;VIVO;Ativo;Ativo
507;Algar;'12112917000167;'5516990539477;7.03;2020-06-24;'10.249.203.136;'89553202000006837833;18.75222;1.25;0;0;2021-09-30 14:57:29;---;2020-06-24;'356430071650443;VIVO;Ativo;Ativo
508;Algar;'12112917000167;'5516990537985;7.03;2020-06-24;'10.249.203.80;'89553202000006839631;18.77877;1.22;0;0;2021-09-30 13:53:24;---;2020-06-24;'356430070682561;VIVO;Ativo;Ativo
509;Algar;'12112917000167;'5516990539512;7.03;2020-06-24;'10.249.203.240;'89553202000006837593;19.4342;0.57;716;776;2021-09-29 13:34:46;---;2020-06-24;'358899056920252;OI;Ativo;Ativo
510;Algar;'12112917000167;'5516999538661;8.29;2019-08-28;'10.249.121.127;'89553202000003578141;17.96505;2.03;0;0;2021-09-30 15:12:47;---;0000-00-00 00:00:00;'355929100178491;VIVO;Ativo;Ativo
511;Algar;'12112917000167;'5516996854093;7.03;2020-05-21;'10.249.171.166;'89553202000006839623;16.9948;3.01;0;0;2021-09-30 15:47:31;---;2020-05-21;'354522181148532;VIVO;Ativo;Ativo
512;Algar;'12112917000167;'5516990539531;7.03;2020-06-24;'10.249.203.114;'89553202000006837585;19.02245;0.98;4356;2560;2021-09-30 09:23:27;---;2020-06-24;'358899055465671;TIM;Ativo;Ativo
513;Algar;'12112917000167;'5516990539580;7.03;2020-06-24;'10.249.65.95;'89553202000006837577;16.65997;3.34;22889;12950;2021-09-30 03:12:43;---;2020-06-24;'358735073834953;TIM;Ativo;Ativo
514;Algar;'12112917000167;'5516999538667;8.29;2019-08-28;'10.249.121.165;'89553202000003578240;17.7162;2.28;0;0;2021-09-30 09:07:30;---;0000-00-00 00:00:00;'355929100149997;VIVO;Ativo;Ativo
515;Algar;'12112917000167;'5516990539562;7.03;2020-06-24;'10.249.203.121;'89553202000006837569;18.99841;1;0;0;2021-09-30 15:54:08;---;2020-06-24;'356430070443949;VIVO;Ativo;Ativo
516;Algar;'12112917000167;'5516999538675;8.29;2019-08-28;'10.249.121.206;'89553202000003578273;11.50214;8.5;0;0;2021-09-30 15:52:35;---;0000-00-00 00:00:00;'356429071210596;OI;Ativo;Ativo
517;Algar;'12112917000167;'5516990537979;7.03;2020-06-24;'10.249.203.223;'89553202000006837544;19.58096;0.42;0;0;2021-09-30 09:28:14;---;2020-06-24;'358899056947032;TIM;Ativo;Ativo
518;Algar;'12112917000167;'5516990539568;7.03;2020-06-24;'10.249.203.110;'89553202000006837536;18.40993;1.59;0;0;2021-09-30 16:00:38;---;2020-06-24;'358899052262014;VIVO;Ativo;Ativo
519;Algar;'12112917000167;'5516990539585;7.03;2020-06-24;'10.249.206.238;'89553202000006837528;18.41849;1.58;0;0;2021-09-30 15:12:07;---;2020-06-24;'358735071536931;OI;Ativo;Ativo
520;Algar;'12112917000167;'5516990539432;7.03;2020-06-24;'10.249.203.227;'89553202000006837510;18.48306;1.52;0;0;2021-09-30 15:42:12;---;2020-06-24;'358222050346749;OI;Ativo;Ativo
521;Algar;'12112917000167;'5516999538689;8.29;2019-08-28;'10.249.122.25;'89553202000003578893;19.49834;0.5;0;0;2021-09-30 15:21:49;---;0000-00-00 00:00:00;'356430079264239;CLARO;Ativo;Ativo
522;Algar;'12112917000167;'5516990539455;7.03;2020-06-24;'10.249.179.7;'89553202000006837502;18.69858;1.3;0;0;2021-09-30 10:03:52;---;2020-06-24;'358222055580854;TIM;Ativo;Ativo
523;Algar;'12112917000167;'5516990539492;7.03;2020-06-24;'10.249.203.224;'89553202000006837668;17.41695;2.58;0;0;2021-09-30 08:01:31;---;2020-06-24;'358735073749961;TIM;Ativo;Ativo
524;Algar;'12112917000167;'5516999538705;8.29;2019-08-28;'10.249.122.81;'89553202000003578463;16.69241;3.31;43932;22306;2021-09-30 10:20:39;---;0000-00-00 00:00:00;'358735071768278;OI;Ativo;Ativo
525;Algar;'12112917000167;'5516990539549;7.03;2020-06-24;'10.249.203.117;'89553202000006837650;18.72176;1.28;489;164;2021-09-27 19:34:48;---;2020-06-24;'356429070505434;TIM;Ativo;Ativo
526;Algar;'12112917000167;'5516999538713;8.29;2019-08-28;'10.249.122.101;'89553202000003578455;-6.58608;26.58;0;0;2021-09-30 15:57:03;---;0000-00-00 00:00:00;'355929100174680;OI;Ativo;Ativo
527;Algar;'12112917000167;'5516990539518;7.03;2020-06-24;'10.249.203.241;'89553202000006837643;18.51358;1.49;0;0;2021-09-30 08:46:13;---;2020-06-24;'358222055580649;TIM;Ativo;Ativo
528;Algar;'12112917000167;'5516999530080;8.29;2019-08-28;'10.249.122.118;'89553202000003578448;18.49997;1.5;3364;1040;2021-09-30 15:35:36;---;0000-00-00 00:00:00;'356430079271887;VIVO;Ativo;Ativo
529;Algar;'12112917000167;'5516990539462;7.03;2020-06-24;'10.249.45.207;'89553202000006837635;11.75294;8.25;0;0;2021-09-30 13:27:43;---;2020-06-24;'358735071523749;VIVO;Ativo;Ativo
530;Algar;'12112917000167;'5516999530088;8.29;2019-08-28;'10.249.122.142;'89553202000003578414;18.33389;1.66;0;0;2021-09-30 15:47:18;---;0000-00-00 00:00:00;'358735071559388;CLARO;Ativo;Ativo
531;Algar;'12112917000167;'5516990532998;7.03;2020-06-24;'10.249.203.140;'89553202000006837627;18.8562;1.14;0;0;2021-09-30 16:04:19;---;2020-06-24;'356429070177838;OI;Ativo;Ativo
532;Algar;'12112917000167;'5516999530102;8.29;2019-08-28;'10.249.122.160;'89553202000003578224;17.61098;2.39;0;0;2021-09-30 12:40:36;---;0000-00-00 00:00:00;'355929100213652;TIM;Ativo;Ativo
533;Algar;'12112917000167;'5516990539622;7.03;2020-06-24;'10.249.203.174;'89553202000006837619;18.7947;1.21;0;0;2021-09-30 15:08:47;---;2020-06-24;'358222052722228;CLARO;Ativo;Ativo
534;Algar;'12112917000167;'5516999530108;8.29;2019-08-28;'10.249.122.181;'89553202000003578216;20;0;241;377;2021-07-26 15:57:04;---;0000-00-00 00:00:00;'355929100234708;OI;Ativo;Ativo
535;Algar;'12112917000167;'5516990539486;7.03;2020-06-24;'10.249.203.212;'89553202000006837601;18.91354;1.09;0;0;2021-09-30 08:01:10;---;2020-06-24;'358899052240382;TIM;Ativo;Ativo
536;Algar;'12112917000167;'5516999530123;8.29;2019-08-28;'10.249.122.212;'89553202000003579065;18.4967;1.5;2323;1842;2021-09-29 09:48:37;---;0000-00-00 00:00:00;'358735074691410;OI;Ativo;Ativo
537;Algar;'12112917000167;'5516999530128;8.29;2019-08-28;'10.249.122.235;'89553202000003579024;16.54836;3.45;0;0;2021-09-30 15:16:23;---;0000-00-00 00:00:00;'355929100126904;VIVO;Ativo;Ativo
538;Algar;'12112917000167;'5516999530135;8.29;2019-08-28;'10.249.123.3;'89553202000003579016;17.96444;2.03;0;0;2021-09-30 09:32:09;---;0000-00-00 00:00:00;'355929100100131;OI;Ativo;Ativo
539;Algar;'12112917000167;'5516999530144;8.29;2019-08-28;'10.249.123.23;'89553202000003578315;18.7328;1.27;0;0;2021-09-30 04:35:23;---;0000-00-00 00:00:00;'355929100042556;OI;Ativo;Ativo
540;Algar;'12112917000167;'12112917000167;0.00;2019-11-06 09:57:04;;;20;0;0;0;*****;---;0000-00-00 00:00:00;;;Ativo;Ativo
541;Algar;'12112917000167;'5516999051292;7.34;2019-11-27 23:00:00;'10.249.123.113;'89553202000004334494;14.62283;5.38;0;0;2021-09-30 13:11:55;---;0000-00-00 00:00:00;'355929100333161;TIM;Ativo;Ativo
542;Algar;'12112917000167;'5516999051279;7.34;2019-11-27 23:00:00;'10.249.123.127;'89553202000004337208;19.43583;0.56;0;0;2021-09-30 15:12:09;---;0000-00-00 00:00:00;'358899056428926;VIVO;Ativo;Ativo
543;Algar;'12112917000167;'5516999051257;7.34;2019-11-27 23:00:00;'10.249.123.150;'89553202000004336614;17.4792;2.52;0;0;2021-09-30 15:51:51;---;0000-00-00 00:00:00;'358735071789688;TIM;Ativo;Ativo
544;Algar;'12112917000167;'5516999051264;7.34;2019-11-27 23:00:00;'10.249.123.173;'89553202000004336499;19.28563;0.71;0;0;2021-09-30 15:56:12;---;0000-00-00 00:00:00;'356430074667113;VIVO;Ativo;Ativo
545;Algar;'12112917000167;'5516999051232;7.34;2019-11-27 23:00:00;'10.249.123.203;'89553202000004332688;-6.9487;26.95;0;0;2021-09-30 15:12:46;---;0000-00-00 00:00:00;'355929100444349;OI;Ativo;Ativo
546;Algar;'12112917000167;'5516999059004;7.34;2019-11-27 23:00:00;'10.249.123.219;'89553202000004332746;-5.19621;25.2;0;0;2021-09-30 14:20:27;---;0000-00-00 00:00:00;'355929100400432;OI;Ativo;Ativo
547;Algar;'12112917000167;'5516999058959;7.34;2019-11-27 23:00:00;'10.249.123.234;'89553202000004337216;18.99865;1;0;0;2021-09-30 14:03:28;---;0000-00-00 00:00:00;'356430071884414;TIM;Ativo;Ativo
548;Algar;'12112917000167;'5516999058964;7.34;2019-11-27 23:00:00;'10.249.123.249;'89553202000004337232;19.52565;0.47;0;0;2021-09-30 05:49:00;---;0000-00-00 00:00:00;'356430079276134;VIVO;Ativo;Ativo
549;Algar;'12112917000167;'5516999059019;7.34;2019-11-27 23:00:00;'10.249.124.51;'89553202000004337315;-3.6013;23.6;0;0;2021-09-30 10:50:17;---;0000-00-00 00:00:00;'355929100343236;OI;Ativo;Ativo
550;Algar;'12112917000167;'5516999058977;7.34;2019-11-27 23:00:00;'10.249.124.78;'89553202000004337117;18.86888;1.13;0;0;2021-09-30 15:40:49;---;0000-00-00 00:00:00;'358222052718457;VIVO;Ativo;Ativo
551;Algar;'12112917000167;'5516999058937;7.34;2019-11-27 23:00:00;'10.249.124.92;'89553202000004337042;18.76616;1.23;0;0;2021-09-30 14:27:12;---;0000-00-00 00:00:00;'356430071889322;TIM;Ativo;Ativo
552;Algar;'12112917000167;'5516999056410;7.34;2019-11-27 23:00:00;'10.249.124.105;'89553202000004334411;-8.21863;28.22;0;0;2021-09-30 13:55:59;---;0000-00-00 00:00:00;'355929100342675;VIVO;Ativo;Ativo
553;Algar;'12112917000167;'5516999056430;7.34;2019-11-27 23:00:00;'10.249.124.117;'89553202000004334429;-6.70496;26.7;0;0;2021-09-30 13:44:58;---;0000-00-00 00:00:00;'355929100341271;TIM;Ativo;Ativo
554;Algar;'12112917000167;'5516999056454;7.34;2019-11-27 23:00:00;'10.249.124.143;'89553202000004337067;18.76202;1.24;0;0;2021-09-30 13:51:19;---;0000-00-00 00:00:00;'356430079276217;TIM;Ativo;Ativo
555;Algar;'12112917000167;'5516999058918;7.34;2019-11-27 23:00:00;'10.249.124.155;'89553202000004337125;16.07285;3.93;4965;4526;2021-09-30 05:29:55;---;0000-00-00 00:00:00;'355929100364380;OI;Ativo;Ativo
556;Algar;'12112917000167;'5516999058930;7.34;2019-11-27 23:00:00;'10.249.124.167;'89553202000004337133;-3.60181;23.6;0;0;2021-09-30 15:46:42;---;0000-00-00 00:00:00;'355929100325134;CLARO;Ativo;Ativo
557;Algar;'12112917000167;'5516999056440;7.34;2019-11-27 23:00:00;'10.249.124.182;'89553202000004337141;-5.80878;25.81;0;0;2021-09-30 10:30:20;---;0000-00-00 00:00:00;'355929100338731;VIVO;Ativo;Ativo
558;Algar;'12112917000167;'5516999056416;7.34;2019-11-27 23:00:00;'10.249.124.194;'89553202000004337166;-3.95025;23.95;0;0;2021-09-30 16:02:58;---;0000-00-00 00:00:00;'355929100324962;OI;Ativo;Ativo
559;Algar;'12112917000167;'5516999056378;7.34;2019-11-27 23:00:00;'10.249.124.216;'89553202000004336978;13.36084;6.64;1188;1639;2021-09-27 21:50:01;---;0000-00-00 00:00:00;'355929100331520;OI;Ativo;Ativo
560;Algar;'12112917000167;'5516999056386;7.34;2019-11-27 23:00:00;'10.249.124.228;'89553202000004336507;18.87543;1.12;0;0;2021-09-30 15:40:23;---;0000-00-00 00:00:00;'356430070209597;CLARO;Ativo;Ativo
561;Algar;'12112917000167;'5516999054632;7.34;2019-11-27 23:00:00;'10.249.124.247;'89553202000004336606;18.77333;1.23;0;0;2021-09-30 14:03:39;---;0000-00-00 00:00:00;'356430071297302;OI;Ativo;Ativo
562;Algar;'12112917000167;'5516999056359;7.34;2019-11-27 23:00:00;'10.249.125.5;'89553202000004337000;18.78849;1.21;5025;944;2021-09-30 14:50:47;---;0000-00-00 00:00:00;'351965112789325;OI;Ativo;Ativo
563;Algar;'12112917000167;'5516999054599;7.34;2019-11-27 23:00:00;'10.249.125.26;'89553202000004336580;18.57796;1.42;0;0;2021-09-30 15:22:22;---;0000-00-00 00:00:00;'356430071889538;OI;Ativo;Ativo
564;Algar;'12112917000167;'5516999054616;7.34;2019-11-27 23:00:00;'10.249.125.37;'89553202000004336630;17.91567;2.08;0;0;2021-09-30 15:12:48;---;0000-00-00 00:00:00;'358735072476426;VIVO;Ativo;Ativo
565;Algar;'12112917000167;'5516999054608;7.34;2019-11-27 23:00:00;'10.249.125.47;'89553202000004336648;19.3987;0.6;0;0;2021-09-30 15:22:56;---;0000-00-00 00:00:00;'358222051496394;TIM;Ativo;Ativo
566;Algar;'12112917000167;'5516999054549;7.34;2019-11-27 23:00:00;'10.249.125.57;'89553202000004336663;18.88155;1.12;15208;9168;2021-09-24 15:12:07;---;0000-00-00 00:00:00;'358735071795123;OI;Ativo;Ativo
567;Algar;'12112917000167;'5516999052919;7.34;2019-11-27 23:00:00;'10.249.125.69;'89553202000004332803;18.78065;1.22;0;0;2021-09-30 15:59:24;---;0000-00-00 00:00:00;'358222057903286;TIM;Ativo;Ativo
568;Algar;'12112917000167;'5516999052898;7.34;2019-11-27 23:00:00;'10.249.125.78;'89553202000004337083;17.78547;2.21;0;0;2021-09-30 16:03:24;---;0000-00-00 00:00:00;'355929100465625;OI;Ativo;Ativo
569;Algar;'12112917000167;'5516999052852;7.34;2019-11-27 23:00:00;'10.249.125.89;'89553202000004336762;-4.30426;24.3;0;0;2021-09-30 14:25:48;---;0000-00-00 00:00:00;'355929100387373;VIVO;Ativo;Ativo
570;Algar;'12112917000167;'5516999054556;7.34;2019-11-27 23:00:00;'10.249.125.99;'89553202000004336671;17.05006;2.95;0;0;2021-09-30 13:56:23;---;0000-00-00 00:00:00;'355929100469858;VIVO;Ativo;Ativo
571;Algar;'12112917000167;'5516999054580;7.34;2019-11-27 23:00:00;'10.249.125.110;'89553202000004336689;18.50664;1.49;344;164;2021-09-30 16:04:15;---;0000-00-00 00:00:00;'356430070450852;VIVO;Ativo;Ativo
572;Algar;'12112917000167;'5516999054562;7.34;2019-11-27 23:00:00;'10.249.125.119;'89553202000004336697;19.10289;0.9;0;0;2021-09-30 15:48:13;---;0000-00-00 00:00:00;'356430070315717;VIVO;Ativo;Ativo
573;Algar;'12112917000167;'5516999054571;7.34;2019-11-27 23:00:00;'10.249.125.128;'89553202000004336705;19.40288;0.6;478;164;2021-09-30 15:40:14;---;0000-00-00 00:00:00;'358222051487633;OI;Ativo;Ativo
574;Algar;'12112917000167;'5516999052903;7.34;2019-11-27 23:00:00;'10.249.125.138;'89553202000004336713;18.68495;1.31;0;0;2021-09-30 14:25:04;---;0000-00-00 00:00:00;'356429070746822;OI;Ativo;Ativo
575;Algar;'12112917000167;'5516999052891;7.34;2019-11-27 23:00:00;'10.249.125.155;'89553202000004337323;17.33633;2.66;0;0;2021-09-30 15:49:10;---;0000-00-00 00:00:00;'355929100027367;OI;Ativo;Ativo
576;Algar;'12112917000167;'5516999052883;7.34;2019-11-27 23:00:00;'10.249.125.164;'89553202000004337331;18.0759;1.92;0;0;2021-09-30 15:12:49;---;0000-00-00 00:00:00;'355929100420000;TIM;Ativo;Ativo
577;Algar;'12112917000167;'5516999052836;7.34;2019-11-27 23:00:00;'10.249.125.192;'89553202000004332720;-7.0768;27.08;0;0;2021-09-30 16:02:09;---;0000-00-00 00:00:00;'355929100485540;TIM;Ativo;Ativo
578;Algar;'12112917000167;'5516999051220;7.34;2019-11-27 23:00:00;'10.249.125.197;'89553202000004332787;19.02995;0.97;0;0;2021-09-30 08:14:41;---;0000-00-00 00:00:00;'358222052723960;OI;Ativo;Ativo
579;Algar;'12112917000167;'5516999051199;7.34;2019-11-27 23:00:00;'10.249.125.203;'89553202000004334478;-8.16267;28.16;0;0;2021-09-30 15:44:09;---;0000-00-00 00:00:00;'355929100331819;OI;Ativo;Ativo
580;Algar;'12112917000167;'5516999051214;7.34;2019-11-27 23:00:00;'10.249.125.214;'89553202000004332738;20;0;192;0;2021-09-08 02:42:34;---;0000-00-00 00:00:00;'355929100438622;OI;Ativo;Ativo
581;Algar;'12112917000167;'5516999051191;7.34;2019-11-27 23:00:00;'10.249.125.217;'89553202000004337265;19.04719;0.95;0;0;2021-09-30 09:31:42;---;0000-00-00 00:00:00;'356430073272303;OI;Ativo;Ativo
582;Algar;'12112917000167;'5516999051181;7.34;2019-11-27 23:00:00;'10.249.125.220;'89553202000004337174;4.30166;15.7;197642;108517;2021-09-29 14:12:25;---;0000-00-00 00:00:00;'355929100345520;OI;Ativo;Ativo
583;Algar;'12112917000167;'5516999051148;7.34;2019-11-27 23:00:00;'10.249.125.222;'89553202000004337091;18.19446;1.81;0;0;2021-09-30 14:51:04;---;0000-00-00 00:00:00;'358899052489617;VIVO;Ativo;Ativo
584;Algar;'12112917000167;'5516999051138;7.34;2019-11-27 23:00:00;'10.249.125.224;'89553202000004337182;-2.99128;22.99;0;0;2021-09-30 15:50:32;---;0000-00-00 00:00:00;'355929100324285;OI;Ativo;Ativo
585;Algar;'12112917000167;'5516999051156;7.34;2019-11-27 23:00:00;'10.249.125.227;'89553202000004337190;-8.20124;28.2;0;0;2021-09-30 14:19:34;---;0000-00-00 00:00:00;'355929100339325;VIVO;Ativo;Ativo
586;Algar;'12112917000167;'5516999051130;7.34;2019-11-27 23:00:00;'10.249.125.230;'89553202000004337224;18.23271;1.77;3110;2006;2021-09-30 08:25:53;---;0000-00-00 00:00:00;'358899056386975;VIVO;Ativo;Ativo
587;Algar;'12112917000167;'5516999058830;7.34;2019-11-27 23:00:00;'10.249.125.233;'89553202000004337059;17.51239;2.49;0;0;2021-09-30 15:12:56;---;0000-00-00 00:00:00;'355929100102863;OI;Ativo;Ativo
588;Algar;'12112917000167;'5516999051125;7.34;2019-11-27 23:00:00;'10.249.125.236;'89553202000004337240;19.07086;0.93;0;0;2021-09-30 15:42:29;---;0000-00-00 00:00:00;'356430079264445;VIVO;Ativo;Ativo
589;Algar;'12112917000167;'5516990923448;7.03;2020-09-23;'10.248.112.109;'89553202100013094475;18.76086;1.24;0;0;2021-09-30 05:03:54;---;0000-00-00 00:00:00;'351965111486261;CLARO;Ativo;Ativo
590;Algar;'12112917000167;'5516990921775;7.03;2020-09-23;'10.248.100.4;'89553202100013094483;20;0;3015;1504;2021-04-21 23:21:20;---;0000-00-00 00:00:00;'356430073286022;OI;Ativo;Ativo
591;Algar;'12112917000167;'5516990921742;7.03;2020-09-23;'10.248.100.12;'89553202100013094491;14.76636;5.23;0;0;2021-09-30 16:03:01;---;0000-00-00 00:00:00;'356429070260774;VIVO;Ativo;Ativo
592;Algar;'12112917000167;'5516990921756;7.03;2020-09-23;'10.248.100.3;'89553202100013094509;19.00931;0.99;0;0;2021-09-30 15:59:43;---;0000-00-00 00:00:00;'356429070179602;OI;Ativo;Ativo
593;Algar;'12112917000167;'5516990923504;7.03;2020-09-23;'10.248.100.17;'89553202100013094517;18.33251;1.67;20857;10670;2021-09-30 05:56:33;---;0000-00-00 00:00:00;'358735071791569;CLARO;Ativo;Ativo
594;Algar;'12112917000167;'5516990925085;7.03;2020-09-23;'10.248.100.9;'89553202100013094525;17.64379;2.35;0;0;2021-09-30 15:44:30;---;0000-00-00 00:00:00;'358735071538572;CLARO;Ativo;Ativo
595;Algar;'12112917000167;'5516990925098;7.03;2020-09-23;'10.248.100.21;'89553202100013094533;18.73092;1.27;0;0;2021-09-30 13:27:25;---;0000-00-00 00:00:00;'351965111486386;OI;Ativo;Ativo
596;Algar;'12112917000167;'5516990923535;7.03;2020-09-23;'10.248.100.16;'89553202100013094541;16.66543;3.33;0;0;2021-09-30 15:12:07;---;0000-00-00 00:00:00;'862140048253638;TIM;Ativo;Ativo
597;Algar;'12112917000167;'5516990925128;7.03;2020-09-23;'10.248.100.20;'89553202100013094558;18.49972;1.5;0;0;2021-09-30 16:00:10;---;0000-00-00 00:00:00;'351965111486295;TIM;Ativo;Ativo
598;Algar;'12112917000167;'5516990925160;7.03;2020-09-23;'10.248.100.19;'89553202100013094566;19.19512;0.8;0;0;2021-09-30 15:14:35;---;0000-00-00 00:00:00;'351965111486410;VIVO;Ativo;Ativo
599;Algar;'12112917000167;'5516990926718;7.03;2020-09-23;'10.248.100.22;'89553202100013094574;19.14965;0.85;0;0;2021-09-30 13:33:47;---;0000-00-00 00:00:00;'351965111486402;TIM;Ativo;Ativo
600;Algar;'12112917000167;'5516990926732;7.03;2020-09-23;'10.248.100.15;'89553202100013094582;19.67827;0.32;0;0;2021-09-30 13:57:16;---;0000-00-00 00:00:00;'351965111486147;TIM;Ativo;Ativo
601;Algar;'12112917000167;'5516990926752;7.03;2020-09-23;'10.248.100.18;'89553202100013094590;18.93613;1.06;0;0;2021-09-30 15:57:17;---;0000-00-00 00:00:00;'351965111486246;TIM;Ativo;Ativo
602;Algar;'12112917000167;'5516990925173;7.03;2020-09-23;'10.248.100.115;'89553202100013094608;18.77416;1.23;0;0;2021-09-30 15:52:33;---;0000-00-00 00:00:00;'351965111486311;OI;Ativo;Ativo
603;Algar;'12112917000167;'5516990926979;7.03;2020-09-23;'10.248.100.119;'89553202100013095399;18.91738;1.08;0;0;2021-09-30 14:46:37;---;0000-00-00 00:00:00;'351965111486303;OI;Ativo;Ativo
604;Algar;'12112917000167;'5516990927000;7.03;2020-09-23;'10.248.100.118;'89553202100013095407;17.17292;2.83;0;0;2021-09-30 10:27:08;---;0000-00-00 00:00:00;'358222055932931;TIM;Ativo;Ativo
605;Algar;'12112917000167;'5516990927008;7.03;2020-09-23;'10.248.100.109;'89553202100013095415;18.61909;1.38;0;0;2021-09-30 15:33:41;---;0000-00-00 00:00:00;'358899055471224;VIVO;Ativo;Ativo
606;Algar;'12112917000167;'5516990926956;7.03;2020-09-23;'10.248.100.122;'89553202100013095423;14.30596;5.69;0;0;2021-09-30 15:46:54;---;0000-00-00 00:00:00;'354522181120622;TIM;Ativo;Ativo
607;Algar;'12112917000167;'5516990926986;7.03;2020-09-23;'10.248.100.121;'89553202100013095431;17.60278;2.4;0;0;2021-09-30 10:14:58;---;0000-00-00 00:00:00;'351608081016482;TIM;Ativo;Ativo
608;Algar;'12112917000167;'5516990926970;7.03;2020-09-23;'10.248.100.117;'89553202100013095449;18.51533;1.48;0;0;2021-09-30 15:21:25;---;0000-00-00 00:00:00;'351965111486352;CLARO;Ativo;Ativo
609;Algar;'12112917000167;'5516990928560;7.03;2020-09-23;'10.248.100.120;'89553202100013095456;17.56918;2.43;0;0;2021-09-30 16:03:31;---;0000-00-00 00:00:00;'358735073794900;TIM;Ativo;Ativo
610;Algar;'12112917000167;'5516990928566;7.03;2020-09-23;'10.248.100.124;'89553202100013095464;18.86034;1.14;0;0;2021-09-30 14:00:09;---;0000-00-00 00:00:00;'351965111486170;TIM;Ativo;Ativo
611;Algar;'12112917000167;'5516990928634;7.03;2020-09-23;'10.248.104.149;'89553202100013095472;19.25492;0.74;0;0;2021-09-30 08:07:08;---;0000-00-00 00:00:00;'351965111486204;OI;Ativo;Ativo
612;Algar;'12112917000167;'5516994941795;7.03;2020-11-23;'10.248.217.171;'89553202100013103201;18.15626;1.84;0;0;2021-09-30 11:51:31;---;0000-00-00 00:00:00;'356429070765152;TIM;Ativo;Ativo
613;Algar;'12112917000167;'5516994941804;7.03;2020-11-23;'10.248.217.170;'89553202100013103219;19.97811;0.02;2838;1724;2021-09-29 01:56:58;---;0000-00-00 00:00:00;'351965112096101;OI;Ativo;Ativo
614;Algar;'12112917000167;'5516994941828;7.03;2020-11-23;'10.248.217.172;'89553202100013103227;15.2609;4.74;0;0;2021-09-30 15:12:19;---;0000-00-00 00:00:00;'354522180602299;OI;Ativo;Ativo
615;Algar;'12112917000167;'5516994941821;7.03;2020-11-23;'10.248.217.176;'89553202100013103235;18.90626;1.09;0;0;2021-09-30 08:19:00;---;0000-00-00 00:00:00;'351965112090880;OI;Ativo;Ativo
616;Algar;'12112917000167;'5516994943249;7.03;2020-11-23;'10.248.217.175;'89553202100013103243;19.26764;0.73;0;0;2021-09-30 12:30:17;---;0000-00-00 00:00:00;'351965112091169;CLARO;Ativo;Ativo
617;Algar;'12112917000167;'5516994943254;7.03;2020-11-23;'10.248.217.174;'89553202100013103250;19.38659;0.61;0;0;2021-09-30 14:11:47;---;0000-00-00 00:00:00;'351965112091045;CLARO;Ativo;Ativo
618;Algar;'12112917000167;'5516994944688;7.03;2020-11-23;'10.248.217.167;'89553202100013103276;18.8859;1.11;0;0;2021-09-30 13:57:11;---;0000-00-00 00:00:00;'351965112092142;CLARO;Ativo;Ativo
619;Algar;'12112917000167;'5516994944736;7.03;2020-11-23;'10.248.217.160;'89553202100013103284;5.34005;14.66;0;0;2021-09-30 15:48:44;---;0000-00-00 00:00:00;'355929100118935;TIM;Ativo;Ativo
620;Algar;'12112917000167;'5516994944730;7.03;2020-11-23;'10.248.217.166;'89553202100013103292;18.51107;1.49;0;0;2021-09-30 16:02:58;---;0000-00-00 00:00:00;'351965112091037;OI;Ativo;Ativo
621;Algar;'12112917000167;'5516994944743;7.03;2020-11-23;'10.248.217.168;'89553202100013103318;17.83101;2.17;0;0;2021-09-30 14:05:30;---;0000-00-00 00:00:00;'358735074746602;TIM;Ativo;Ativo
622;Algar;'12112917000167;'5516994946200;7.03;2020-11-23;'10.248.217.163;'89553202100013103334;20;0;17778;11732;2020-12-09 23:56:24;---;0000-00-00 00:00:00;;TIM;Ativo;Ativo
623;Algar;'12112917000167;'5516994946205;7.03;2020-11-23;'10.248.217.162;'89553202100013103342;2.69148;17.31;0;0;2021-09-30 15:47:26;---;0000-00-00 00:00:00;'355929100184929;TIM;Ativo;Ativo
624;Algar;'12112917000167;'5516994944759;7.03;2020-11-23;'10.248.217.165;'89553202100013106329;19.46528;0.53;0;0;2021-09-30 13:57:10;---;0000-00-00 00:00:00;'351965112091995;CLARO;Ativo;Ativo
625;Algar;'12112917000167;'5516994946228;7.03;2020-11-23;'10.248.217.161;'89553202100013106337;18.78035;1.22;0;0;2021-09-30 15:51:34;---;0000-00-00 00:00:00;'351965112090773;VIVO;Ativo;Ativo
626;Algar;'12112917000167;'5516994947629;7.03;2020-11-23;'10.248.217.159;'89553202100013106345;19.79137;0.21;1675;956;2021-09-29 19:24:41;---;0000-00-00 00:00:00;'354522181003075;OI;Ativo;Ativo
627;Algar;'12112917000167;'5516994947640;7.03;2020-11-23;'10.248.217.158;'89553202100013106352;15.84864;4.15;0;0;2021-09-30 13:37:17;---;0000-00-00 00:00:00;'358735074774067;OI;Ativo;Ativo
628;Algar;'12112917000167;'5516994947665;7.03;2020-11-23;'10.248.217.156;'89553202100013106360;19.02289;0.98;0;0;2021-09-30 11:00:49;---;0000-00-00 00:00:00;'351965112092126;OI;Ativo;Ativo
